payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
0208b538d7b4fcbd8923f6832f9f0090a3e049dc,8,3,5,36,0.0,
020a8f1446d6daf34cb1cbc903bd0bff27589a46,2,1,2,33,0.0,
020adbc5163bab1aca2133af06bdec8a3258c622,1,1,1,1,0.0,
020b5ea3d4cde2daabe4ca712036d83f9fbfed54,1,1,1,1,0.0,
020e009c7fece57c73dd2b8fd562d86d9f44db97,5,2,5,33,0.0,
020fc760cfa55ed6f9107fd27d3a2a97e14747d4,1,1,1,1,0.0,
02100d54e7aefa65e24d5d0ae83cd7356dcd9f13,1,1,1,1,0.0,
02102502839938fdf3853f9a456f312c3631c175,37,6,11,65,1.0,ISG
02102dbefcda5bfbfdd8ec8b658f0a74769854cc,13,3,8,63,0.0,
0210cd4e2467b19e1e255576be2dd8873d85cd55,1,1,1,1,0.0,
0212a4e4fdb3ec127349dda01b149108183372f2,2,2,2,6,0.0,
0213fd522cea0eaa1f7b44a8c2797495cd5dad3e,3,2,2,43,0.0,
02144654864460ae76445f531ebc9e35c9657a93,1,1,1,1,0.0,
021dad7a7d92c4ed6e727992f724a433fa4c89f9,31,5,9,65,1.0,INF
0229c3a29ae199953f404ded10b71a600780f35e,4,2,4,43,0.0,
022c9b247eb2e39d2926f271477727665e76ed86,2,1,2,15,0.0,
022d3872e82250fe4a932c71f05f953b74448cd9,2,1,2,8,0.0,
022ed3bf24701bc22904070f68d5596e3c377630,1,1,1,1,0.0,
022facdeeb782de048b2684d60f1556f4936c247,15,3,9,56,0.0,
023038f782295ddaedd8eb50044fff20befe21b0,4,2,2,10,0.0,
023143e0bc58d76bc29ffd6aa72154401ffc2c9a,3,2,3,18,0.0,
02324777a7b592c06f3e0dc19fbb121de773b378,2,1,2,22,0.0,
0236063da0559bb8d22c8af057a3bc745e583cdc,6,3,5,45,0.0,
02377a8d1903b700585080a76b5d6d74f2b544f0,1,1,1,1,0.0,
023841f7a4c2836d7363c7fc39517461cec923f7,1,1,1,1,0.0,
02388e0c23a5444d6edcd1b3e8cb3d32aab84150,4,2,3,28,0.0,
0238ea72c87b13e4c7d61ff3318facdd5f9dcef9,2,1,2,8,0.0,
0240a15ec08fb282fa896ef126e6ffb03789e9ca,1,1,1,1,0.0,
0243ce5c2f90de17a956dfce09e20dbb5d129015,1,1,1,1,0.0,
0243d368b11cd5da0896a8c89455252bdee4b864,2,1,2,12,0.0,
0245d87d89d9fdc79673f44e229211391a6a2063,1,1,1,1,0.0,
02472888ef850f02b5a36987a9c4747a9c71b31c,1,1,1,1,0.0,
024c7016976d4957220cd7ebbfaa3b19be586130,2,1,2,54,0.0,
024fa5544d77e8eb47f2d361718aa93ca6405e47,1,1,1,1,0.0,
0251d96c718c44551eb556d137406181b5554cf1,6,3,4,61,0.0,
025aa8d5cf60890a1d048030a7308d0db35104c0,1,1,1,1,0.0,
025c39ad65962105e62abe840db5cb762874ed2b,3,1,3,29,0.0,
025dd820968c6da0f080ba1fd6755babbc64ea31,1,1,1,1,0.0,
0260241c099120a114bb8c9710b5d305ca319d29,3,3,3,37,0.0,
0264fb0be94999b39578b280db34aa2b9c9dc1ba,4,3,3,15,0.0,
026582f91dede4c2c9dca6a9a5d7e984cf50dd7e,3,1,3,43,0.0,
02726d1d7ffa59d5c9dd9d8e10c94d67210737f3,14,4,10,64,0.0,
0274bd157a8bc81bc1764df11d66635d918a1464,3,2,3,27,0.0,
027b9cb7fdab3115f8d1e50b17961a1ee7bcf110,2,1,2,8,0.0,
027c848ddba8df1c6f48425a734d28446f93bce2,1,1,1,1,0.0,
027f5339c10f429f7cfd1624a1a58b2b88687f91,6,2,6,43,0.0,
0280d102d5fa677da9efef9219eb164386fa881e,43,6,10,65,1.0,ML
0289e39f4c3e43685862a07c8d97f75b0dd76b6f,1,1,1,1,0.0,
028af314bb9f093dddb958122e40284aed28fe6c,1,1,1,1,0.0,
028b288bd3bf61e83cc89ab024f34bfbc3d6f240,9,3,7,48,0.0,
028b4f3d571b702ada26c9dc5c9f20a6dbed7d96,4,2,4,39,0.0,
028e9f1044d7d7c9f36e17653075b5b7dca11dcc,2,1,2,22,0.0,
02972dc468e39e43d08597e343245a2cffb5cc2e,6,4,4,30,0.0,
