payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
012d0920ff816edaa186f8057f741ddebbbf4ead,2,2,1,2,0.0,
012e470ed6e8f69eb1fa47c24c599fa1564bdee1,3,2,3,38,0.0,
012e602b015d65ffe5eb76fbe7003f02c325c41d,12,3,6,53,0.0,
013116113c24e3802a3ad483123be17ddf9435bf,2,2,1,3,0.0,
0131e204539bec7be527af9a38d44644b3d70716,1,1,1,1,0.0,
01326efb18d29caa6d174f4cbf40f196731daac7,3,2,2,8,0.0,
01397a58f2e2b69dab119fec85e5f92249ab14f6,10,2,6,48,0.0,
013be65cdec52863a9d7fe2fd02056d065363725,6,4,2,11,0.0,
013c6fe29ce0fe2aab119e8bda4eb493e87e8cb8,4,4,4,38,0.0,
01407ba59943c89bfdcc0eddacb3b866d5c1b6fe,1,1,1,1,0.0,
0145114057928f596b8dec27183c3932b47bdd21,5,2,5,45,0.0,
014665452e580765849467d63b81677e37937db7,1,1,1,1,0.0,
014780eb74aa1f6be3ac6593566beb2ec876063b,19,3,9,53,1.0,CLASS
0147a36e2bdf19dabd266b1d4327cf196ad991e6,14,4,6,39,1.0,INF
0147e4c3f80eb303208c12e51967f8aa1003c45f,22,3,11,63,1.0,CLASS
01483c6395755d704f6237a6218518c45c0604ce,2,2,2,13,0.0,
014909b17ba9d9ed0a7cd88ff31ba27a0c596960,8,5,7,59,0.0,
014b120eca0b8967bdc80218a361216b294900bd,22,4,10,56,0.0,
014dea8554141b2575dce8df9d78b13922a1d0f8,7,2,6,53,0.0,
014f88083a2713bea2e6d28043f07bf0b74c8644,19,5,8,56,1.0,CLASS
015354c163c1e9df9fd1f286828748745596b50d,6,2,6,54,0.0,
015449c74e12cfc7f59eee93b1f6aa483d7ef735,3,1,3,29,0.0,
01549f955c62367f2cf650cd244dcf01f4741813,1,1,1,1,0.0,
0156ad72927906a659c6f15e9b437ad935b03ceb,13,4,6,45,0.0,
015876223d955eb2d8c704bc40cfce71c3072a23,1,1,1,1,0.0,
01588d3ffbdddb0a795eac1f77c27c0209553ff8,16,3,9,60,0.0,
0159d85b9abbd1a279ab9d2aaccba3be7577b080,1,1,1,1,0.0,
015bb0c2e3fea3a1e084e8f2b60ef2313ae73821,6,1,6,43,0.0,
015c63d1034583be5c66790cdb90535a6807dc00,16,2,9,58,0.0,
015d4f2ea400194e71c592cf3b48d55ca66bb151,7,3,3,18,0.0,
015e94f2f64dfe75d7e30785f3edc9d08199f245,24,3,10,58,1.0,CLASS
0162d9bd2276fbfbccef2921eecd664bdbfe7f59,3,2,3,12,0.0,
0163aca757a12a148727aa9a3727ebac0e4f77f1,2,2,1,5,0.0,
0166e15472342e737f73b0b29664eb2dd0a8a475,9,3,8,59,0.0,
0168109598254b8d975ef86a6b01f560e90756e7,1,1,1,1,0.0,
016bb4cf19f67fcf5a2c624165d9b14d750f48fc,1,1,1,1,0.0,
016ca6bb43b775770b53d653ed780c80772e9107,2,1,2,30,0.0,
016f7d196969afc607f523438b41bb11271372da,1,1,1,1,0.0,
017157033d3cd1a617ba9aec9270444fa2330181,3,1,3,16,0.0,
0172df08e0652117671b553d771ddcb71915c496,5,4,4,49,0.0,
0173476cbc1b03cd7f5a64d3ec5d89c047748c04,8,4,5,43,0.0,
017536561afe92cafd07604d57ea47172cc629ff,9,3,5,37,0.0,
0179a47c8fb424d795bb93217321b08e9eca62b2,3,3,3,18,0.0,
017f03124f3aadf25aaddb66d6e5b77f1068e744,1,1,1,1,0.0,
018182bd8081d94ad436110cc5297bb180216010,2,1,2,22,0.0,
018308f8663bc5578265b54f77109ab7101b85a8,2,2,2,20,0.0,
01847190b8582a771bc632f3c2d9a9bbc0b73897,8,1,8,50,0.0,
01847c0464b6641fd93dfb6cdaeb8de7ac92d2da,6,3,5,37,0.0,
0184dc975260f5470805f972ec7c65817a17e3ea,3,1,3,30,0.0,
01887327575d07383ebaa06436cc4367be445d4b,20,3,9,56,1.0,CLASS
01889ca15bb2e7be952f2216dbccb78f8ba466df,3,1,3,23,0.0,
0188c9589b9f9c5a671376c04e16816d028f041f,1,1,1,1,0.0,
0189d1349e701becc2cd3bba6350ee5d408bf19d,11,3,8,51,0.0,
018a8ae2bd9a2ac1f49640cad1a6b89f6784c12d,3,2,2,17,0.0,
