payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
02aa816d2e8985700c0839ead3de6caecb090100,1,1,1,1,0.0,
02ab3a10c763837d8a1dcaa63f69f21183f2e589,4,2,3,11,0.0,
02ae68bed9e25456133758a18f879b1b45197923,1,1,1,1,0.0,
02b61575cdb2f06ebe5acdfe7001b8047bfc5747,2,2,2,4,0.0,
02bbdad7fa3f4fdb31fdca0bcb838e12dbd1fcc3,1,1,1,1,0.0,
02bd8df96a57f0e521219e619769262016af162a,1,1,1,1,0.0,
02bd9ed6e792becab6c503178f77205129e31b9d,2,2,2,13,0.0,
02c67a54f0dc7119fedd65462c9ff2398c1df3e0,6,3,3,17,1.0,CLASS
02cbaa4868d318edcbb43f52540865283d7fb342,2,1,2,11,0.0,
02cc61afe224a56252ecc988f42b0aed86c38f8f,1,1,1,1,0.0,
02cd6d84cb88eb228f276177facf3d7db4d11152,2,1,2,11,0.0,
02d40166b4ab708830a2ff54318a930a09008c01,4,3,3,16,0.0,
02d4d1c1098b2f5904931c13288722d269fec10d,5,3,3,11,0.0,
02d6b50d3e4703690f4c64ccd000bf114da2ae19,1,1,1,1,0.0,
02d6f9fda553f083aeac3413e25f4677f03fc3a1,2,2,2,5,0.0,
02d7bd59bdab85ecf487dde1ff55915d175028bb,6,4,2,14,0.0,
02d831fca215df531e3ac4ea68cbd1f676e61908,1,1,1,1,0.0,
02d9d069b537c49c28b96522bfbcc8d1a477863c,1,1,1,1,0.0,
02dbab501269a1f95121422af8e2ea04de4bfe48,1,1,1,1,0.0,
02dcd9de55ab13019a154b1d7ebb904e1b3b8e18,2,2,2,14,0.0,
02dce61a1fe27a09b62480517c5d033e35bfb1a2,4,2,3,11,0.0,
02e613c7abd8a6f479833a94b0471c329200bd8b,3,2,2,11,0.0,
02e63942b3d8c93930f0558b9d0ce61653fa9876,3,2,2,5,0.0,
02e64dc3a3812ba7dae77fbcd1b7dd4caf7bd426,4,2,3,10,0.0,
02e9c4e814be5e610ccf12eaceea1a22f8065496,2,1,2,8,0.0,
02ef9e392722b56ac99b1e684ed2d7791af7edaf,1,1,1,1,0.0,
02f31c14a059b912bbba302141ab7544ba418798,1,1,1,1,0.0,
02f798d14a40f28daf49722e6180c912496b719f,1,1,1,1,0.0,
02fe7fc7a6ed2a2ddd87cc5c66f43d645b419d59,2,2,2,12,0.0,
02fefc823f04c91bcbbeef2662983a536e0a2514,2,1,2,4,0.0,
02ff1da1b16ed18f4121e671f5b66a5e08f1dbf8,3,2,2,13,0.0,
03009c84a24f8f297737e0faf69bf576f9614785,1,1,1,1,0.0,
0301c3538b0b98569cd911f4d6c261bae4997aec,6,3,4,16,0.0,
0304102046931e93bf1683e23279c9ccb471a746,8,4,3,13,0.0,
030e70f790dfaafb19d4799b0cbf36a3bbff9790,1,1,1,1,0.0,
031550b8c5523f750fae270be90175b458823718,2,2,1,2,0.0,
03162e1121d2d9a4d367f2de619db403fcac2c7b,1,1,1,1,0.0,
0316dabcb513c10caea398e235ae7a0c89ae329c,1,1,1,1,0.0,
031939e70aff132954da9261075e278789d514fe,1,1,1,1,0.0,
031addbaa23e2314a61ba2064725a1e433cd8da6,1,1,1,1,0.0,
031b38c5427707489d0689cdc15174d1736f6c01,1,1,1,1,0.0,
031e36356ada827107308c74d6d6ad0eabb1760c,2,1,2,11,0.0,
031fa2eb6d14dd1c901202a2f1e859bf313d1396,1,1,1,1,0.0,
03246832cf7d0696890fa799ca396c84ae365da4,2,2,2,6,0.0,
032db0d931ff652d43d507d71a7bd5496ef53079,1,1,1,1,0.0,
032e63a79d778ea551d2412d8509e99609093acf,1,1,1,1,0.0,
03369bd2616e89e51dbd3868b63f8fd26d38d796,3,1,3,11,0.0,
03400662e079e15ad51025274865c53aba813a5e,1,1,1,1,0.0,
03433c3f012780ea90b56f8d08eb6aa93d4ccf9d,6,3,4,15,1.0,STAFF
03433e4148e73311f89fc0d5c2a1b9abb772f869,1,1,1,1,0.0,
034a0de1626821a955bdb31be93b5a7ca2d4e475,2,1,2,11,0.0,
034a405ceffd18747294b6080e692e3145c33059,1,1,1,1,0.0,
034e85e9f10dcb25cd4dfd5a701942f6a2ccef84,4,2,4,13,0.0,
0359ce9395efc725a8be8169bae9d83b04202655,2,2,2,6,0.0,
035a2409cc26816fd7a1542452cf6aa32ea427f3,11,5,4,23,1.0,INF
035d7f3106b8e735be051736bb0293bff17effe7,1,1,1,1,0.0,
035e00f39dfd04a27fd1af1594b9f36a8504bb2c,2,2,2,6,0.0,
03637a4151a6fa86609283203dc7539d85ed6cf5,3,3,2,6,0.0,
03668bed3e700a681bd8e4660db612fb532cc6f2,4,4,2,6,0.0,
03682f94a4fef039cf514821abad3eeade821dc6,1,1,1,1,0.0,
0368b9b85f1b29255b8adfae0d2de39ef2d2631f,4,3,2,6,0.0,
0370ed62ae3f53239a6d4573fe5723c6bac101e8,2,1,2,4,0.0,
03740a26becf474d795a0b2185ce65f1d87ce9dc,1,1,1,1,0.0,
0379111f10e599d0434dc183b848385a8822237d,3,2,3,9,0.0,
037ad6f37667b4c876338f4f6e5f767f1f4d3bf1,1,1,1,1,0.0,
037d11f00cb951af31f6e9fbbc271f1e7464d371,3,3,2,8,0.0,
03844060d2a4932802c5de15cd0036c304d71632,1,1,1,1,0.0,
0384dc34ab67236a3d2ec647cfdd764bb338b7c1,2,1,2,8,0.0,
038becfbe77d9c7d864b05bbc7d126c30be8604d,1,1,1,1,0.0,
038ffe0693ef84407e9884361077ee55635ecb8e,2,2,1,2,0.0,
03926e87007b35984c856388e0e788e3e4afb437,3,2,3,14,0.0,
0396251430a0d79ffb1bbb09e2e36429cd02ef24,6,5,2,7,0.0,
03986b97f3cc99bd9a64891e0ed6ebd8d21594d8,1,1,1,1,0.0,
039c0bc6bf3aff5c28acfca678ed534bac56a4af,1,1,1,1,0.0,
039f8ad65df517c3fea1843400dccc7be5243b28,5,4,3,17,1.0,CLASS
03a8d04586743af61fc0344b738f59af93a3d2d3,2,2,2,6,0.0,
03b2697eb1b5e48edc4cdf6c08cf7e7904e09987,4,4,2,9,0.0,
03c1375fe0fe6576d0576a83bae2fa571de7e65e,1,1,1,1,0.0,
03c64acdbe48f4ad8f299ddbbccee5514840f136,1,1,1,1,0.0,
03c8420a44803ffc72227d378eb8a9ee2cbe0925,1,1,1,1,0.0,
03c9cda35b1440d0127f1699b35c3aefafbcb6a2,1,1,1,1,0.0,
03ca3765b18e9bc48dac51a9a20d099c27a7b47b,2,1,2,4,0.0,
03cacd56f72e8d1f51407e64f305111000fb0f3f,1,1,1,1,0.0,
03ce907598b027655bee51e06f647adb4b3961cc,1,1,1,1,0.0,
03ceab1662b7eac8a78880ac110f6b08e3fc955c,3,1,3,11,0.0,
03d275bfc6e0a0351c467ba45e3ef4a5ed4151e6,3,2,2,7,0.0,
03d29d6316f7ae5381b3460d634690b786cb37f2,2,2,1,2,0.0,
03d9e67ad0bd2349492efb7e8d808c60f621dcdf,1,1,1,1,0.0,
03da7f3231472d0dbf8e11fe29a145712de41610,1,1,1,1,0.0,
03dc959a7a6135cade5f00c76343386ce9a82840,3,2,3,11,0.0,
03e21ec3d0b24ca30a7daea599db254d7fa377af,3,2,3,11,0.0,
03e31c439130b336721bec70a6d97f07c134b60d,6,5,3,13,0.0,
03e94befcdbabdf498b44a85e13c54eae9f52996,3,2,3,10,0.0,
03e997c130c88525bd662b046921660c345bc7b2,2,2,1,2,0.0,
03f1b4953653bac061cc7dbb79baca680f6d4275,4,3,2,7,0.0,
03f22a48096edb32f6dd9bba238c067648745892,1,1,1,1,0.0,
03f3b1d815e22b73fe98c5a96a0a41c078eb2de3,1,1,1,1,0.0,
03fbc9cf3e049d221d77dd20d167f1d5a38d3d04,1,1,1,1,0.0,
03fc6e2e52264ebebf94e85cc0f43326456e62c9,1,1,1,1,0.0,
03fd273784706af0d642543fda4df9f721cb94b9,1,1,1,1,0.0,
03fefa7f19981b5cf043f56e6de49a6023d4e9e2,1,1,1,1,0.0,
03ff452a6a2a82a1fe670074d1b7bacf1b521a41,3,3,2,5,0.0,
040303793a48d79a55dd1bc1fe8bedb551ad44a8,1,1,1,1,0.0,
04065f9966a35ac626a07460cf7897ebaf372344,1,1,1,1,0.0,
0407d2912275bb3e1fad80608e7668dd206d95aa,4,2,4,14,0.0,
0408828e18c2d9dd1fab291a50602638c3883faa,2,1,2,8,0.0,
04100a4d0fe17f1ae3ec48105e8771044b605e0b,3,2,2,6,0.0,
0410d711163156b11afcc6839ee42d4d15411200,1,1,1,1,0.0,
0411a7f5d85fc82bca36f3edefb7e67d15c6f7ff,1,1,1,1,0.0,
0419619b758eecc8b84cc043cdbfdaf0f9add56b,1,1,1,1,0.0,
041e87cb624adedef00172a7a7015c5bf283da46,2,1,2,8,0.0,
0424f6b10da1be5dc03f3db20975a6c2963d9719,2,2,1,3,0.0,
04252611a63e7789ab67c40ab820a61acb1552eb,1,1,1,1,0.0,
0426aed8e5628337ca7aa9ae57eb13669d5f79f9,2,2,2,5,0.0,
042cf2051bdcb828caa9ade73eca69021c5902e4,1,1,1,1,0.0,
042f3208b20d3ee6a643597460d7265d643e5435,4,3,3,11,0.0,
0435ef181385427e513ed812da186d4f7e8e351c,1,1,1,1,0.0,
0439195de81fc581aaa297c1802995dfcc241837,7,4,3,12,0.0,
0439bc87cbf509ece1c740e72218ac0c5c30fb6d,1,1,1,1,0.0,
044081e8de7606d86e1dde97845fe6f0a8a37d75,3,2,2,11,0.0,
04447b0d5af706132825070b436b1339cd887bb1,3,2,2,22,0.0,
0446d059eb175ba7fe510be90dcea81840920fc7,2,2,2,13,0.0,
0447f048da26c77e68b365235bbdb21a81cfc60f,1,1,1,1,0.0,
04499f748554cd2478c74e5274492c0ee8e13109,1,1,1,1,0.0,
044aa4bd2f0130678a4af614f55345b55a2a6cf1,1,1,1,1,0.0,
044abe7e3772c1ec762054b3ad023a54801ae530,1,1,1,1,0.0,
044bc009b4da386013949598787bfa2ff7c73cd7,1,1,1,1,0.0,
04503934d9adfba5dd5fe3e4733728be7be1de70,20,7,6,25,1.0,ISG
0450dfceee513501cba2b274833f32694c4be0df,4,3,4,14,0.0,
0451f8fdee570ba49dccae2ed385fc9ee1e30dd9,1,1,1,1,0.0,
0454b1b46c1fe1a1c5b9be294e20d6a7282ce2ff,1,1,1,1,0.0,
0455a9703999948563b800a63aa597cfc35160bd,1,1,1,1,0.0,
